Customer ID,Recency,Frequency,Monetary,R_score,F_score,M_score
16566,15,5,1229.32,4,4,2
16567,194,2,1731.2,1,2,3
16569,3,1,248.4,4,1,1
16570,15,10,7476.8,4,4,4
16571,27,3,2843.38,3,3,3
16572,127,3,2019.2,2,3,3
16573,85,2,1327.22,2,2,2
16574,71,1,902.88,2,1,2
16581,183,1,211.68,1,1,1
16582,113,1,627.24,2,1,2
16583,374,1,466.9,1,1,1
16584,80,2,1872.16,2,2,3
16586,249,1,927.9,1,1,2
16587,232,1,450.3,1,1,1
16589,71,3,918.48,2,3,2
16591,69,1,427.0,2,1,1
16592,4,16,8227.36,4,4,4
16593,51,3,660.06,3,3,2
16594,75,1,362.18,2,1,1
16595,61,1,720.32,2,1,2
16596,16,2,500.3,4,2,1
16597,4,1,180.08,4,1,1
16598,286,1,290.09999999999997,1,1,1
16600,4,6,1627.04,4,4,3
16601,41,1,485.4,3,1,1
16602,36,1,1056.16,3,1,2
16603,75,2,964.94,2,2,2
16607,18,14,6695.42,4,4,4
16609,15,7,10986.92,4,4,4
16610,219,1,151.32,1,1,1
16611,186,1,258.98,1,1,1
16612,33,4,2375.32,3,3,3
16613,70,1,1237.18,2,1,2
16614,183,1,1012.38,1,2,2
16616,15,2,1000.84,4,2,2
16617,236,1,303.7,1,2,1
16618,31,5,5295.18,3,4,4
16619,264,1,452.42,1,2,1
16620,4,2,357.92,4,2,1
16621,52,4,1626.96,2,3,3
16623,246,1,258.90000000000003,1,2,1
16624,81,2,1621.1399999999999,2,2,3
16625,275,1,666.16,1,2,2
16626,1,17,8826.2,4,4,4
16627,79,1,645.6,2,2,2
16628,30,5,4376.1,3,4,4
16629,74,2,817.26,2,2,2
16633,17,6,5766.2,4,4,4
16634,223,2,435.8,1,2,1
16637,32,4,2308.94,3,3,3
16638,23,10,3361.44,3,4,4
16639,31,3,2515.02,3,3,3
16641,106,1,462.20000000000005,2,2,1
16642,5,2,1376.66,4,2,3
16643,246,1,975.02,1,2,2
16644,178,2,1667.56,1,2,3
16647,170,2,428.12,1,2,1
16648,43,1,581.3199999999999,3,2,1
16650,72,1,1036.84,2,2,2
16652,59,7,13547.94,2,4,4
16653,16,2,2425.32,4,2,3
16654,141,4,1202.54,2,3,2
16655,18,6,7579.04,4,4,4
16656,22,15,17251.6,3,4,4
16657,10,4,1748.86,4,3,3
16658,368,1,246.48,1,2,1
16659,189,1,78.24,1,2,1
16660,16,4,2535.2999999999997,4,3,3
16665,362,1,270.79999999999995,1,2,1
16666,19,1,237.96,3,2,1
16667,68,2,1134.3600000000001,2,2,2
16668,15,6,613.4399999999999,4,4,2
16669,24,3,2697.76,3,3,3
16670,17,11,8191.8,4,4,4
16671,28,3,3384.54,3,3,4
16672,2,20,16269.880000000001,4,4,4
16674,55,2,608.48,2,2,1
16676,34,4,3184.2400000000002,3,3,3
16678,3,12,6219.98,4,4,4
16679,366,1,259.5,1,2,1
16680,43,1,367.4,3,2,1
16681,73,6,3540.68,2,4,4
16682,5,5,2056.0,4,4,3
16684,4,28,133307.12,4,4,4
16685,61,2,648.48,2,2,2
16686,47,7,5919.76,3,4,4
16688,1,4,2521.72,4,3,3
16689,76,2,845.1999999999999,2,2,2
16690,72,2,451.15999999999997,2,2,1
16692,256,2,2552.0,1,2,3
16693,69,2,955.72,2,2,2
16696,135,4,1315.8000000000002,2,3,2
16697,241,1,225.5,1,2,1
16698,227,2,3996.0,1,2,4
16700,9,13,10153.1,4,4,4
16701,9,13,10796.6,4,4,4
16705,1,20,28069.98,4,4,4
16706,37,3,1062.7,3,3,2
16708,46,1,1313.26,3,2,2
16709,85,5,6059.74,2,4,4
16710,19,10,4935.98,3,4,4
16711,3,5,3302.06,4,4,3
16712,9,11,7222.62,4,4,4
16713,19,15,13821.56,3,4,4
16714,219,3,2258.12,1,3,3
16715,78,1,603.4399999999999,2,2,1
16716,267,2,1802.4,1,2,3
16717,24,6,7686.16,3,4,4
16718,369,1,1212.1000000000001,1,2,2
16719,15,7,3540.44,4,4,4
16720,26,1,305.9,3,2,1
16721,262,1,584.94,1,2,1
16722,17,13,9461.62,4,4,4
16723,91,2,1152.8,2,2,2
16725,302,7,1516.54,1,4,3
16726,26,5,2717.48,3,4,3
16727,364,1,512.64,1,2,1
16728,46,4,2096.56,3,3,3
16729,38,21,14410.66,3,4,4
16730,52,3,1486.22,2,3,3
16732,32,1,1207.5,3,2,2
16734,52,3,1293.52,2,3,2
16735,79,5,4494.82,2,4,4
16737,53,1,835.1999999999999,2,2,2
16738,298,1,7.5,1,2,1
16739,177,1,646.0,1,2,2
16742,47,1,929.8,3,2,2
16743,29,7,4426.26,3,4,4
16744,11,7,2583.82,4,4,3
16745,87,17,14361.4,2,4,4
16746,5,18,13360.22,4,4,4
16747,38,2,1672.12,3,2,3
16748,18,5,3031.8,4,4,3
16750,45,5,1247.86,3,4,2
16751,31,1,3529.44,3,2,4
16752,373,1,415.0,1,2,1
16753,58,1,447.84000000000003,2,2,1
16754,372,1,4004.8,1,2,4
16755,114,3,2950.86,2,3,3
16756,215,1,478.8,1,2,1
16757,319,1,213.66000000000003,1,2,1
16758,65,1,738.6800000000001,2,2,2
16759,8,3,1579.58,4,3,3
16761,97,1,633.24,2,2,2
16762,20,3,2414.48,3,3,3
16763,199,1,1223.7,1,2,2
16764,4,13,5581.900000000001,4,4,4
16765,294,1,68.0,1,2,1
16766,273,2,2291.2,1,2,3
16767,31,11,11151.12,3,4,4
16768,48,3,956.1800000000001,3,3,2
16769,260,1,723.08,1,2,2
16770,58,5,1514.2,2,4,3
16771,33,5,4485.22,3,4,4
16773,57,1,343.18,2,2,1
16774,68,4,1323.04,2,3,2
16775,10,11,3383.02,4,4,4
16776,60,1,743.08,2,2,2
16777,80,2,445.24,2,2,1
16778,74,2,491.88,2,2,1
16779,2,22,21223.440000000002,4,4,4
16780,100,2,844.48,2,2,2
16781,372,1,622.5,1,2,2
16782,10,13,4535.900000000001,4,4,4
16784,20,1,215.2,3,2,1
16788,123,2,1188.78,2,2,2
16789,8,1,161.6,4,2,1
16790,4,6,3091.2400000000002,4,4,3
16791,29,7,3411.56,3,4,4
16792,282,2,220.76000000000002,1,2,1
16793,57,1,487.68,2,2,1
16794,1,10,2393.0,4,4,3
16795,365,1,829.76,1,2,2
16796,89,1,611.24,2,2,1
16800,11,1,2325.3,4,2,3
16801,163,4,3188.46,1,3,3
16803,65,1,664.6,2,2,2
16804,23,3,1073.98,3,3,2
16805,174,2,921.18,1,2,2
16806,103,4,1524.32,2,3,3
16807,143,3,2243.18,1,3,3
16808,99,2,576.84,2,2,1
16809,23,5,1829.38,3,4,3
16810,192,1,619.08,1,2,2
16811,5,2,1094.14,4,2,2
16812,361,1,958.7,1,2,2
16813,8,10,3304.36,4,4,3
16814,14,21,12833.4,4,4,4
16816,103,4,834.12,2,3,2
16817,3,9,3209.5,4,4,3
16818,11,11,6699.14,4,4,4
16820,96,1,995.22,2,2,2
16823,227,1,716.76,1,2,2
16824,16,2,921.28,4,2,2
16825,39,2,1550.3600000000001,3,2,3
16826,51,1,683.4,3,2,2
16828,93,2,257.0,2,2,1
16829,157,1,394.44,1,2,1
16830,39,1,651.82,3,2,2
16832,184,3,398.3,1,3,1
16833,1,4,2213.06,4,3,3
16834,228,1,826.92,1,2,2
16835,128,2,361.7,2,2,1
16836,40,2,503.74,3,2,1
16837,31,11,6341.96,3,4,4
16838,197,2,1177.7,1,2,2
16839,9,34,33188.7,4,4,4
16841,37,6,3739.64,3,4,4
16842,101,3,2528.38,2,3,3
16843,43,16,20393.14,3,4,4
16846,50,1,428.64,3,2,1
16847,43,1,386.88,3,2,1
16848,53,1,562.84,2,2,1
16849,187,1,249.14,1,2,1
16850,334,1,664.82,1,2,2
16851,4,3,684.9,4,3,2
16852,10,2,289.82000000000005,4,2,1
16855,24,2,656.8,3,2,2
16856,15,1,70.80000000000001,4,2,1
16858,369,1,751.3800000000001,1,2,2
16859,145,2,1495.62,1,2,3
16861,60,2,347.52,2,2,1
16863,31,2,1005.6,3,2,2
16866,141,3,415.47999999999996,2,3,1
16869,23,4,1634.24,3,3,3
16871,22,6,5624.68,3,4,4
16872,77,3,1360.04,2,3,3
16873,5,6,14247.24,4,4,4
16875,67,5,4191.06,2,4,4
16877,12,6,1693.24,4,4,3
16878,84,1,26.6,2,2,1
16880,31,7,2982.86,3,4,3
16881,67,1,864.0,2,2,2
16882,67,3,1410.24,2,3,3
16883,187,2,544.96,1,2,1
16884,38,2,859.6800000000001,3,2,2
16885,15,3,900.82,4,3,2
16887,35,1,384.65999999999997,3,2,1
16889,195,3,3157.34,1,3,3
16891,2,5,1484.86,4,4,3
16892,1,5,1036.38,4,4,2
16893,367,1,291.86,1,2,1
16895,65,1,404.54,2,2,1
16897,299,2,579.56,1,2,1
16898,26,3,1002.06,3,3,2
16899,8,6,2542.12,4,4,3
16900,17,3,1774.22,4,3,3
16902,116,1,3413.76,2,2,4
16903,29,1,726.4,3,2,2
16904,4,16,7307.5,4,4,4
16905,5,7,6075.2,4,4,4
16906,82,4,1119.18,2,3,2
16907,29,5,1857.52,3,4,3
16909,72,1,758.28,2,2,2
16910,4,8,3017.92,4,4,3
16912,29,11,5111.16,3,4,4
16913,290,1,226.88,1,2,1
16914,36,1,367.52,3,2,1
16915,9,6,1243.3600000000001,4,4,2
16916,24,2,1124.82,3,2,2
16917,277,1,783.04,1,2,2
16918,50,6,2137.64,3,4,3
16919,156,11,5184.5,1,4,4
16921,61,1,308.36,2,2,1
16923,12,19,14138.16,4,4,4
16924,21,3,1659.78,3,3,3
16926,371,1,460.5,1,2,1
16927,116,3,1086.1,2,3,2
16928,80,17,5629.4,2,4,4
16929,4,7,2590.78,4,4,3
16930,26,3,757.78,3,3,2
16931,5,21,9109.74,4,4,4
16932,53,1,300.46000000000004,2,2,1
16933,1,2,1126.46,4,2,2
16934,55,2,1862.06,2,2,3
16936,26,1,523.8,3,2,1
16938,9,4,5423.360000000001,4,3,4
16940,52,3,6099.76,2,3,4
16942,13,9,3809.98,4,4,4
16943,212,3,1633.46,1,3,3
16945,22,19,8691.0,3,4,4
16947,236,1,812.96,1,2,2
16948,139,3,870.04,2,3,2
16949,4,6,2572.54,4,4,3
16950,57,3,2357.12,2,3,3
16951,135,3,2555.5,2,3,3
16952,109,2,335.22,2,2,1
16953,30,1,41.6,3,2,1
16954,1,9,4170.16,4,4,4
16955,185,4,1037.34,1,3,2
16956,18,1,617.48,4,2,2
16957,239,2,833.28,1,2,2
16959,87,1,234.70000000000002,2,2,1
16960,39,3,1014.1,3,3,2
16961,116,1,468.34,2,2,1
16963,187,1,221.10000000000002,1,2,1
16965,227,1,402.38,1,2,1
16966,8,7,4309.94,4,4,4
16967,189,1,638.04,1,2,2
16968,4,2,878.86,4,2,2
16969,39,3,1300.82,3,3,2
16971,38,1,714.42,3,2,2
16976,267,1,503.03999999999996,1,2,1
16978,78,1,688.66,2,2,2
16979,4,6,3704.0,4,4,4
16980,255,2,2056.92,1,2,3
16982,61,1,768.12,2,2,2
16983,13,7,3811.74,4,4,4
16984,88,2,8919.04,2,2,4
16985,17,10,10928.24,4,4,4
16986,30,2,3746.4,3,2,4
16987,3,7,3233.6,4,4,3
16988,5,1,252.24,4,2,1
16989,7,6,2266.5,4,4,3
16990,219,1,358.0,1,2,1
16992,11,5,3228.62,4,4,3
16996,30,6,2913.92,3,4,3
16997,288,3,1404.0,1,3,3
16998,150,4,590.0,1,3,1
16999,23,2,969.64,3,2,2
17001,1,11,7979.14,4,4,4
17002,86,3,2987.46,2,3,3
17004,46,2,2624.2799999999997,3,2,3
17006,5,4,1563.56,4,3,3
17007,51,6,1779.8600000000001,3,4,3
17010,18,1,390.72,4,2,1
17011,30,1,541.8,3,2,1
17014,8,3,1166.8600000000001,4,3,2
17015,29,3,3677.2200000000003,3,3,4
17017,3,20,17388.52,4,4,4
17018,41,2,1840.2,3,2,3
17019,11,4,2516.16,4,3,3
17022,31,1,142.0,3,2,1
17024,45,3,191.7,3,3,1
17025,61,3,715.54,2,3,2
17026,185,2,309.65999999999997,1,2,1
17027,79,6,1755.1200000000001,2,4,3
17029,111,2,1432.0,2,2,3
17030,64,1,293.74,2,2,1
17031,12,2,760.7,4,2,2
17033,86,3,2060.28,2,3,3
17034,16,3,1491.04,4,3,3
17035,246,2,867.0600000000001,1,2,2
17037,88,1,2534.64,2,2,3
17038,30,1,224.8,3,2,1
17040,138,1,899.46,2,2,2
17041,27,3,2142.98,3,3,3
17042,3,5,2073.16,4,4,3
17043,32,4,3470.36,3,3,4
17044,25,1,1896.96,3,2,3
17045,113,3,678.88,2,3,2
17046,157,1,1284.04,1,2,2
17047,85,3,2201.8,2,3,3
17048,118,3,1850.7,2,3,3
17049,3,9,11310.06,4,4,4
17050,96,6,6371.28,2,4,4
17051,194,1,481.78000000000003,1,2,1
17052,28,1,798.18,3,2,2
17053,131,1,996.96,2,2,2
17054,28,5,2712.66,3,4,3
17058,82,3,2359.78,2,3,3
17059,30,5,6160.78,3,4,4
17060,266,1,468.48,1,2,1
17061,74,11,10464.460000000001,2,4,4
17062,314,4,1066.66,1,3,2
17063,21,7,2922.28,3,4,3
17064,59,3,1710.9,2,3,3
17068,12,21,9104.28,4,4,4
17069,28,9,5419.400000000001,3,4,4
17070,114,1,608.48,2,2,1
17071,28,9,4858.06,3,4,4
17073,18,4,2892.18,4,3,3
17075,18,4,1668.24,4,3,3
17076,36,3,1682.1599999999999,3,3,3
17078,36,2,756.4,3,2,2
17079,78,1,237.60000000000002,2,2,1
17080,22,2,575.24,3,2,1
17081,25,2,577.82,3,2,1
17082,33,2,4007.7,3,2,4
17083,109,3,2811.56,2,3,3
17084,35,2,5495.9800000000005,3,2,4
17085,123,5,3124.8,2,4,3
17086,7,6,4100.16,4,4,4
17088,28,4,3982.02,3,3,4
17090,4,7,3949.3,4,4,4
17091,3,9,7655.52,4,4,4
17092,50,4,3548.06,3,3,4
17094,322,1,604.0,1,2,1
17095,23,3,2648.32,3,3,3
17096,15,4,2044.26,4,3,3
17097,2,8,1908.84,4,4,3
17100,18,2,1943.48,4,2,3
17101,10,4,3243.46,4,3,3
17102,262,1,51.0,1,2,1
17105,159,2,1331.56,1,2,2
17107,33,6,21594.96,3,4,4
17109,29,6,1762.58,3,4,3
17110,165,1,326.59999999999997,1,2,1
17111,47,1,463.22,3,2,1
17114,6,8,1602.24,4,4,3
17115,8,3,1675.0,4,3,3
17117,288,1,232.39999999999998,1,2,1
17118,318,1,314.04,1,2,1
17119,3,2,1213.82,4,2,2
17120,233,1,614.92,1,2,2
17122,119,1,276.64,2,2,1
17123,162,1,690.5999999999999,1,2,2
17124,185,1,588.48,1,2,1
17125,50,1,461.0,3,2,1
17126,152,5,1978.9,1,4,3
17128,335,1,314.18,1,2,1
17131,5,5,4926.34,4,4,4
17133,16,7,9784.480000000001,4,4,4
17134,107,2,826.4,2,2,2
17135,16,7,2279.46,4,4,3
17138,276,1,761.0,1,2,2
17139,16,12,21301.54,4,4,4
17140,247,1,908.24,1,2,2
17142,239,1,1158.0,1,2,2
17144,1,2,1969.14,4,2,3
17146,106,3,1499.56,2,3,3
17147,23,4,3429.18,3,3,4
17148,52,1,249.76,2,2,1
17152,195,3,3379.0,1,3,4
17153,24,1,427.56,3,2,1
17154,75,1,658.68,2,2,2
17155,18,2,503.4,4,2,1
17157,8,2,638.0,4,2,2
17158,32,3,2533.94,3,3,3
17159,22,3,3077.76,3,3,3
17160,31,6,7036.06,3,4,4
17162,29,10,3430.92,3,4,4
17163,22,2,586.2,3,2,1
17164,33,7,4934.7,3,4,4
17165,284,1,317.36,1,2,1
17166,39,2,412.68,3,2,1
17169,58,2,1671.56,2,2,3
17171,289,1,449.82,1,2,1
17172,79,1,635.52,2,2,2
17173,5,8,7533.2,4,4,4
17174,218,1,119.8,1,2,1
17175,44,4,2887.38,3,3,3
17176,202,1,612.26,1,2,1
17179,178,3,1423.58,1,3,3
17180,56,4,1567.94,2,3,3
17181,57,2,479.84000000000003,2,2,1
17183,8,6,6694.62,4,4,4
17186,47,2,288.0,3,2,1
17187,227,1,407.9,1,2,1
17188,11,7,4948.46,4,4,4
17189,106,2,767.5,2,2,2
17190,59,2,889.48,2,3,2
17191,28,7,4187.36,3,4,4
17193,36,7,3398.6000000000004,3,4,4
17194,274,2,525.24,1,3,1
17197,30,1,2026.02,3,2,3
17198,24,3,1384.44,3,3,3
17201,54,1,579.56,2,2,1
17203,36,6,7120.16,3,4,4
17204,175,4,3129.12,1,3,3
17205,54,1,768.16,2,2,2
17206,53,1,408.48,2,2,1
17211,27,8,4634.4400000000005,3,4,4
17212,253,1,453.7,1,2,1
17213,40,7,5562.46,3,4,4
17214,60,6,2118.2400000000002,2,4,3
17217,234,1,227.0,1,2,1
17218,4,10,3903.94,4,4,4
17219,32,1,228.46,3,2,1
17220,24,14,6375.1,3,4,4
17221,7,2,668.96,4,3,2
17222,65,1,657.3,2,2,2
17223,310,2,833.78,1,3,2
17226,309,1,786.98,1,2,2
17227,19,6,1878.64,3,4,3
17228,16,8,3812.18,4,4,4
17229,96,2,637.52,2,3,2
17230,264,8,7276.82,1,4,4
17231,12,10,6249.44,4,4,4
17232,3,2,835.54,4,3,2
17233,35,1,381.76,3,2,1
17234,183,1,299.78000000000003,1,2,1
17235,25,2,1100.12,3,3,2
17236,13,6,1832.26,4,4,3
17237,11,2,629.38,4,3,2
17238,3,17,7438.2,4,4,4
17239,313,1,765.0,1,2,2
17242,108,2,2270.08,2,3,3
17243,1,26,17080.1,4,4,4
17244,53,1,1909.8,2,2,3
17245,205,1,342.9,1,2,1
17247,15,1,560.1800000000001,4,2,1
17248,120,1,637.3,2,2,2
17250,4,2,763.94,4,3,2
17251,363,1,539.66,1,2,1
17252,117,2,697.82,2,3,2
17253,18,1,356.52,4,2,1
17254,5,2,542.38,4,3,1
17255,41,2,582.96,3,3,1
17256,107,2,480.0,2,3,1
17259,148,2,1162.46,1,3,2
17262,52,5,2506.7200000000003,2,4,3
17263,208,1,126.88000000000001,1,2,1
17265,139,2,1100.02,2,3,2
17266,2,3,593.16,4,3,1
17267,127,2,634.4,2,3,2
17268,108,4,1527.28,2,3,3
17272,42,4,4297.26,3,3,4
17274,35,1,215.64,3,2,1
17277,228,2,2130.7000000000003,1,3,3
17278,241,1,492.08,1,2,1
17279,58,1,375.65999999999997,2,2,1
17282,130,3,3370.92,2,3,4
17284,60,6,3294.96,2,4,3
17286,22,1,302.74,3,2,1
17287,26,7,2098.12,3,4,3
17288,9,7,2835.26,4,4,3
17289,32,3,1862.04,3,3,3
17290,4,2,1026.02,4,3,2
17291,308,1,1101.6000000000001,1,2,2
17293,8,9,3708.12,4,4,4
17295,29,3,1094.0,3,3,2
17297,17,1,256.36,4,2,1
17298,101,2,996.84,2,3,2
17299,12,4,1313.22,4,3,2
17301,21,1,326.48,3,2,1
17302,15,5,2271.26,4,4,3
17303,361,1,500.08,1,2,1
17306,11,19,17262.62,4,4,4
17309,95,1,165.5,2,2,1
17311,78,2,2769.7,2,3,3
17312,139,3,1288.6,2,3,2
17313,31,1,4657.68,3,2,4
17314,25,8,5055.84,3,4,4
17315,2,38,12562.46,4,4,4
17317,46,3,5200.68,3,3,4
17320,100,3,2401.2400000000002,2,3,3
17321,8,2,1314.32,4,3,2
17323,15,7,1813.04,4,4,3
17324,18,4,1972.96,4,3,3
17325,280,1,193.6,1,2,1
17329,14,2,1046.22,4,3,2
17330,23,2,727.8,3,3,2
17331,124,1,350.4,2,2,1
17333,86,1,988.5,2,2,2
17334,302,2,614.04,1,3,2
17337,151,4,3962.12,1,3,4
17338,17,8,12987.08,4,4,4
17339,94,2,486.72,2,3,1
17340,30,11,24706.58,3,4,4
17341,157,3,1364.58,1,3,3
17343,355,1,387.28,1,2,1
17344,46,1,315.24,3,2,1
17345,15,4,1039.3799999999999,4,3,2
17346,4,15,5245.76,4,4,4
17347,86,1,457.92,2,2,1
17348,15,5,2313.2,4,4,3
17349,179,1,196.5,1,2,1
17350,8,4,2562.64,4,3,3
17351,36,3,1174.3,3,3,2
17353,129,2,3480.0,2,3,4
17354,51,1,2786.12,3,2,3
17356,312,1,356.44,1,2,1
17357,24,2,768.78,3,3,2
17358,303,2,721.62,1,3,2
17359,11,1,255.72,4,2,1
17360,17,3,1136.48,4,3,2
17361,49,3,976.4,3,3,2
17362,239,2,624.46,1,3,2
17364,1,11,8925.36,4,4,4
17365,13,8,9534.72,4,4,4
17367,238,1,335.1,1,2,1
17368,23,8,3757.74,3,4,4
17370,73,4,892.36,2,3,2
17371,17,3,836.8,4,3,2
17372,41,8,2674.36,3,4,3
17373,40,4,1293.84,3,3,2
17374,219,2,991.54,1,3,2
17375,199,3,800.2,1,3,2
17376,71,2,406.4,2,3,1
17377,24,20,8116.64,3,4,4
17379,11,1,779.4399999999999,4,2,2
17381,9,29,40551.22,4,4,4
17382,65,1,130.8,2,2,1
17383,4,1,386.78000000000003,4,2,1
17384,19,2,672.8,3,3,2
17385,15,1,512.22,4,2,1
17386,8,6,5372.84,4,4,4
17387,20,2,1493.62,3,3,3
17388,78,4,2519.12,2,3,3
17389,1,34,63667.36,4,4,4
17391,164,2,1017.6,1,3,2
17392,307,2,834.54,1,3,2
17394,219,1,407.73999999999995,1,2,1
17396,39,8,14661.6,3,4,4
17397,22,2,1362.82,3,3,3
17398,115,3,1306.76,2,3,2
17400,126,5,4195.68,2,4,4
17402,5,13,5267.7,4,4,4
17403,36,1,527.84,3,2,1
17404,4,15,63813.64,4,4,4
17405,1,3,2062.82,4,3,3
17406,333,3,4368.84,1,3,4
17408,163,1,65.3,1,2,1
17409,185,2,1543.7,1,3,3
17410,16,5,2429.44,4,4,3
17411,12,3,1557.88,4,3,3
17412,3,7,2516.12,4,4,3
17414,44,2,1556.0,3,3,3
17415,80,1,1015.68,2,2,2
17416,30,7,13786.84,3,4,4
17418,42,2,926.9200000000001,3,3,2
17419,11,12,8453.14,4,4,4
17420,50,3,1197.66,3,3,2
17422,16,6,3958.74,4,4,4
17423,46,2,1396.82,3,3,3
17425,19,2,1518.34,3,3,3
17426,8,6,10074.52,4,4,4
17427,72,1,201.6,2,2,1
17428,1,28,34513.7,4,4,4
17429,128,3,1049.8400000000001,2,3,2
17430,33,2,531.52,3,3,1
17431,313,1,806.6,1,2,2
17432,18,2,731.52,4,3,2
17433,88,1,606.3199999999999,2,2,1
17434,2,7,4747.64,4,4,4
17436,2,2,432.59999999999997,4,3,1
17438,254,1,776.9000000000001,1,2,2
17440,157,3,372.84000000000003,1,3,1
17442,37,6,4497.12,3,4,4
17443,220,1,1068.48,1,2,2
17444,148,3,5880.08,1,3,4
17446,177,2,241.8,1,3,1
17447,40,2,1083.06,3,3,2
17449,2,7,5038.42,4,4,4
17450,8,46,388781.58,4,4,4
17451,1,7,3442.8,4,4,4
17453,18,2,973.4399999999999,4,3,2
17454,192,4,1035.06,1,3,2
17455,204,1,263.4,1,2,1
17456,365,1,499.72,1,2,1
17457,127,5,3475.4,2,4,4
17458,15,1,633.0,4,2,2
17459,43,2,1314.6,3,3,2
17460,94,6,1244.8600000000001,2,4,2
17461,23,3,1471.64,3,3,3
17462,60,2,1351.38,2,3,3
17463,16,5,3751.72,4,4,4
17464,158,1,579.9200000000001,1,2,1
17466,10,2,1526.56,4,3,3
17468,10,2,274.0,4,3,1
17469,16,5,3741.94,4,4,4
17470,45,5,2250.14,3,4,3
17472,191,3,1395.08,1,3,3
17475,79,1,388.74,2,2,1
17480,78,1,1023.64,2,2,2
17481,4,4,2511.18,4,3,3
17483,65,3,828.08,2,3,2
17486,261,1,793.74,1,2,2
17489,59,2,753.28,2,3,2
17490,1,7,4184.64,4,4,4
17491,1,10,7117.74,4,4,4
17492,248,1,749.14,1,2,2
17495,8,2,995.12,4,3,2
17496,359,1,542.1,1,2,1
17498,76,1,544.44,2,2,1
17499,290,1,1245.76,1,2,2
17500,17,3,2276.0,4,3,3
17501,221,2,577.2,1,3,1
17502,9,4,1378.2,4,3,3
17503,3,2,1117.92,4,3,2
17504,206,9,5994.0599999999995,1,4,4
17505,162,2,2291.68,1,3,3
17506,76,1,604.4,2,2,1
17507,262,2,1211.16,1,3,2
17508,281,1,774.62,1,2,2
17509,58,8,12167.28,2,4,4
17510,25,1,616.96,3,2,2
17511,3,31,182124.76,4,4,4
17512,29,10,5849.9800000000005,3,4,4
17513,72,1,1026.4,2,2,2
17514,128,1,417.3,2,2,1
17515,31,4,1278.04,3,3,2
17516,15,5,1529.76,4,4,3
17517,309,1,307.88,1,2,1
17519,17,6,3688.04,4,4,4
17520,54,1,1093.62,2,2,2
17521,30,3,1446.4199999999998,3,3,3
17522,2,5,2141.42,4,4,3
17523,11,4,1305.48,4,3,2
17524,361,1,290.0,1,2,1
17525,360,1,845.4000000000001,1,2,2
17526,5,4,2391.7999999999997,4,3,3
17527,54,4,1878.74,2,3,3
17528,1,8,7257.0,4,4,4
17530,1,10,4734.24,4,4,4
17531,190,1,593.4,1,2,1
17534,54,1,446.72,2,2,1
17535,280,1,328.8,1,2,1
17536,177,1,153.0,1,2,1
17537,30,2,1775.34,3,3,3
17538,26,1,196.84,3,2,1
17540,25,2,1157.8,3,3,2
17542,270,1,341.5,1,2,1
17545,43,3,1284.64,3,3,2
17548,234,1,206.6,1,2,1
17549,24,2,297.72,3,3,1
17550,197,3,534.32,1,3,1
17551,359,1,580.68,1,2,1
17552,60,4,1860.82,2,3,3
17553,130,1,2975.2,2,2,3
17554,1,5,3904.9,4,4,4
17555,20,2,960.62,3,3,2
17556,206,1,315.8,1,2,1
17557,14,3,1082.92,4,3,2
17560,95,4,1709.9,2,3,3
17561,19,1,330.24,3,2,1
17562,14,7,2244.76,4,4,3
17564,24,3,908.02,3,3,2
17566,8,2,1739.54,4,3,3
17567,7,8,8662.96,4,4,4
17569,332,1,688.28,1,2,2
17571,50,4,2851.34,3,3,3
17572,71,4,453.50000000000006,2,3,1
17573,29,3,761.2,3,3,2
17574,243,1,371.3,1,2,1
17576,8,19,7129.66,4,4,4
17578,218,1,286.91999999999996,1,2,1
17579,5,3,897.8000000000001,4,3,2
17580,253,3,431.44,1,3,1
17581,1,25,22050.48,4,4,4
17582,236,1,350.54,1,2,1
17584,7,2,2484.6,4,3,3
17585,109,4,2233.36,2,3,3
17588,100,3,2480.4,2,3,3
17589,60,4,4808.34,2,3,4
17590,2,3,2936.04,4,3,3
17591,73,7,4407.34,2,4,4
17593,4,5,7847.72,4,4,4
17594,85,2,1986.36,2,3,3
17595,12,2,773.38,4,3,2
17596,23,7,5613.38,3,4,4
17597,214,1,4088.7400000000002,1,2,4
17600,18,1,323.34000000000003,4,2,1
17601,239,1,232.01999999999998,1,2,1
17602,2,6,10108.84,4,4,4
17603,78,1,789.44,2,2,2
17604,217,2,618.72,1,3,2
17608,33,2,383.98,3,3,1
17609,41,5,2211.56,3,4,3
17611,7,15,7922.24,4,4,4
17612,53,6,4096.9,2,4,4
17613,23,14,9089.1,3,4,4
17614,57,1,772.64,2,2,2
17615,130,3,659.2,2,3,2
17616,174,3,1142.3999999999999,1,3,2
17618,6,3,1860.56,4,3,3
17619,312,1,428.74,1,2,1
17620,60,1,162.88,2,2,1
17621,21,3,2759.8,3,3,3
17623,33,1,1054.1000000000001,3,2,2
17624,15,2,1686.96,4,3,3
17625,18,4,4040.8,4,3,4
17628,81,1,151.5,2,2,1
17629,6,8,3628.24,4,4,4
17630,170,2,1007.1999999999999,1,3,2
17631,2,3,1056.66,4,3,2
17633,31,4,2649.68,3,3,3
17634,36,9,4717.18,3,4,4
17636,19,1,571.12,3,2,1
17637,31,2,1094.1200000000001,3,3,2
17639,276,1,217.0,1,2,1
17640,87,1,1243.32,2,2,2
